id,name, facebook, twitter, website, genre, mtv
2386, Outshyne ,http://www.facebook.com/322006120446,http://twitter.com/Outshyne,http://www.outshynemusic.com,Country,http://www.cmt.com/artists/outshyne/biography
2387, Otis Gibbs ,,,,Country,http://www.cmt.com/artists/otis-gibbs/biography
2388, Otis Redding ,http://www.facebook.com/270675920106,http://www.twitter.com/otisredding,,Soul,http://www.mtv.com/artists/otis-redding/biography
2389, Paul Gilbert ,,,,Rock,http://www.mtv.com/artists/paul-gilbert/biography
2390, Paul Hardcastle ,http://www.facebook.com/152281264772,http://www.twitter.com/hardcastlemusic,,Alternative,http://www.mtv.com/artists/paul-hardcastle/biography
2391, Pancho Barraza ,,,,Latin,http://www.mtv.com/artists/pancho-barraza/biography
2392, Pastor Charles Charamba ,,,,,http://www.mtv.com/artists/pastor-charles-charamba/biography
2393, Pastor Ed Rea ,,,,,http://www.mtv.com/artists/pastor-ed-rea/biography
2394, Paul Koleske ,,,,,http://www.mtv.com/artists/paul-koleske/biography
2395, Pascal Jourdan ,,,,,http://www.mtv.com/artists/pascal-jourdan/biography
2396, Patrick Yandall ,,,,,http://www.mtv.com/artists/patrick-yandall/biography
2397, Patti LaBelle ,http://www.facebook.com/7903978636,http://www.twitter.com/mspattipatti,http://www.pattilabelle.com/store/,Soul,http://www.mtv.com/artists/patti-labelle/biography
2398, Patti Smith ,http://www.facebook.com/105547869479786,,,Rock,http://www.mtv.com/artists/patti-smith/biography
2399, Paul Sapiera ,,,,,http://www.mtv.com/artists/paul-sapiera/biography
2400, Paul Thorn ,http://www.facebook.com/9246246155,,,Country,http://www.cmt.com/artists/paul-thorn/biography
2401, Petula Clark ,http://www.facebook.com/174681926004216,http://www.twitter.com/petulaclarkhq,,Classic Rock,http://www.mtv.com/artists/petula-clark/biography
2402, Peter Cetera ,,,,Pop,http://www.mtv.com/artists/peter-cetera/biography
2403, Pigeon Lake Singers ,,,,,http://www.mtv.com/artists/pigeon-lake-singers/biography
2404, REO Speedwagon ,http://www.facebook.com/56971138498,http://www.twitter.com/kcreospeedwagon,http://www.garyrichrath.com,Rock,http://www.mtv.com/artists/reo-speedwagon/biography
2405, Porno Graffitti ,http://www.facebook.com/171037169600955,http://www.twitter.com/blackcaster,,Rock,http://www.mtv.com/artists/porno-graffitti/biography
2406, Project Pat ,http://www.facebook.com/161923770546358,http://www.twitter.com/projectpathcp,,Movies,http://www.mtv.com/artists/project-pat/biography
2407, Pretty Ricky ,http://www.facebook.com/123238343158,http://www.twitter.com/iprettyricky,,Hip-Hop/Rap,http://www.mtv.com/artists/pretty-ricky/biography
2408, Randy and the Bloody Lovelies ,,,,Alternative,http://www.mtv.com/artists/randy-and-the-bloody-lovelies/biography
2409, Ral Donner ,,,,Classic Rock,http://www.mtv.com/artists/ral-donner/biography
2410, Rahat Nusrat Fateh Ali Khan ,http://www.facebook.com/110351665652193,http://www.twitter.com/officialrfak,,World/Reggae,http://www.mtv.com/artists/rahat-nusrat-fateh-ali-khan/biography
2411, Randy Edelman ,,http://www.twitter.com/justinmitchell,,Pop,http://www.mtv.com/artists/randy-edelman/biography
2412, Red Line Chemistry ,http://www.facebook.com/118281468191029,,,Rock,http://www.mtv.com/artists/red-line-chemistry/biography
2413, Redman ,http://www.facebook.com/104051636297666,http://www.twitter.com/therealredman,http://www.reggienoble.com/,MADE,http://www.mtv.com/artists/redman/biography
2414, Rebelution ,http://www.facebook.com/29914385736,http://www.twitter.com/rebelutionmusic,http://rebelutionmusic.com/,Alternative,http://www.mtv.com/artists/rebelution/biography
2415, Reckless Kelly ,http://www.facebook.com/10164151827,,http://www.recklesskelly.com,Country,http://www.cmt.com/artists/reckless-kelly/biography
2416, Request-A-Song.com ,,,,,http://www.mtv.com/artists/request-a-songcom/biography
2417, Real Street Entertainment ,,,,,http://www.mtv.com/artists/real-street-entertainment/biography
2418, Richie Rosato ,,,,,http://www.mtv.com/artists/richie-rosato/biography
2419, Rhea ,,,,,http://www.mtv.com/artists/rhea/biography
2420, Rhonda Fleming ,,,,,http://www.mtv.com/artists/rhonda-fleming/biography
2421, Rhydian ,,,,Rock,http://www.mtv.com/artists/rhydian/biography
2422, Reverend Dr. Morgan Babb ,,,,Inspirational,http://www.mtv.com/artists/reverend-dr-morgan-babb/biography
2423, Revolting Cocks ,http://www.facebook.com/652795991412287,,http://www.ping.be/~ping3716/,Alternative,http://www.mtv.com/artists/revolting-cocks/biography
2424, Rivermaya ,http://www.facebook.com/10673777050,,,Rock,http://www.mtv.com/artists/rivermaya/biography
2425, Sidath Chandrakuma ,,,,,http://www.mtv.com/artists/sidath-chandrakuma/biography
2426, Ricky Jai ,,,,,http://www.mtv.com/artists/ricky-jai/biography
2427, Robert Palmer ,http://www.facebook.com/333842080946,,,Soul,http://www.mtv.com/artists/robert-palmer/biography
2428, Robert Francis ,http://www.facebook.com/6459954092,http://www.twitter.com/102136720,,Rock,http://www.mtv.com/artists/robert-francis/biography
2429, Robert McDuffy ,,,,,http://www.mtv.com/artists/robert-mcduffy/biography
2430, Roger Miller ,,,http://www.countrymusichalloffame.com/inductees/roger_miller.html,Country,http://www.cmt.com/artists/roger-miller-2/biography
2431, Roy Acuff ,http://www.facebook.com/108597525831410,,http://www.countrymusichalloffame.com/inductees/roy_acuff.html,Country,http://www.cmt.com/artists/roy-acuff/biography
2432, Rory Lee Feek ,,,,,http://www.mtv.com/artists/rory-lee-feek/biography
2433, Dave Sampson & the Hunters ,,,,,http://www.mtv.com/artists/dave-sampson-the-hunters-1/biography
2434, Sam Grow ,,,,,http://www.mtv.com/artists/sam-grow/biography
2435, Sarah Sagram ,,,,,http://www.mtv.com/artists/sarah-sagram/biography
2436, Santal ,,,,,http://www.mtv.com/artists/santal/biography
2437, Sarah Blasko ,http://www.facebook.com/10121101484,http://www.twitter.com/sarahblasko,,Rock,http://www.mtv.com/artists/sarah-blasko/biography
2438, Sandy Castle ,,,,,http://www.mtv.com/artists/sandy-castle/biography
2439, Sandy Horne ,,,,,http://www.mtv.com/artists/sandy-horne/biography
2440, Scarlett Johansson ,,,http://www.scarlett-fan.com/,Lounge,http://www.mtv.com/artists/scarlett-johansson/biography
2441, Scott Amering ,,,,,http://www.mtv.com/artists/scott-amering/biography
2442, Savage Garden ,http://www.facebook.com/20251714228,http://www.twitter.com/savagegarden,http://www.savagegarden.com/,Pop,http://www.mtv.com/artists/savage-garden/biography
2443, Serena Ryder ,http://www.facebook.com/24207397160,http://www.twitter.com/serenaryder,http://www.serenaryder.com,Pop/Rock,http://www.mtv.com/artists/serena-ryder/biography
2444, Set It Off ,http://www.facebook.com/setitoffband,http://twitter.com/setitoff,http://setitoffband.com,Alternative,http://www.mtv.com/artists/set-it-off/biography
2445, Seldom Scene ,http://www.facebook.com/seldomscene,,http://www.seldomscene.com/,Rock,http://www.cmt.com/artists/seldom-scene/biography
2446, Semino Rossi ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/semino-rossi/biography
2447, Sherry Carter ,,,,,http://www.mtv.com/artists/sherry-carter/biography
2448, Shea Seger ,,,http://www.sheaseger.com/,Pop,http://www.mtv.com/artists/shea-seger/biography
2449, Sick Puppies ,http://www.facebook.com/7299612641,http://www.twitter.com/sickpuppies,,Rock,http://www.mtv.com/artists/sick-puppies/biography
2450, SHINee ,http://www.facebook.com/131034166973249,,,World/Reggae,http://www.mtv.com/artists/shinee/biography
2451, Shirley Bassey ,,,,Dance/Electronic,http://www.mtv.com/artists/shirley-bassey/biography
2452, Skillet ,http://www.facebook.com/6483988719,http://www.twitter.com/skilletmusic,http://skillet.com,Christian Rock,http://www.mtv.com/artists/skillet/biography
2453, Sinéad O'Connor ,http://www.facebook.com/246972478675081,http://www.twitter.com/sinead_oconnor,,Rock,http://www.mtv.com/artists/sinead-oconnor/biography
2454, Six Feet Under ,,,,Rock,http://www.mtv.com/artists/six-feet-under/biography
2455, Sixto Rodriguez ,http://www.facebook.com/104061823074173,http://www.twitter.com/sugar_man,,Rock,http://www.mtv.com/artists/sixto-rodriguez/biography
2456, Skylar Astin ,,,,,http://www.mtv.com/artists/skylar-astin/biography
2457, Siouxsie Sioux ,,,,Alternative,http://www.mtv.com/artists/siouxsie-sioux/biography
2458, Sister Kill Cycle ,,,,,http://www.mtv.com/artists/sister-kill-cycle/biography
2459, Sister Sledge ,http://www.facebook.com/108188605869132,http://www.twitter.com/sistersledge_,,Soul,http://www.mtv.com/artists/sister-sledge/biography
2460, Smokey Joe Myers ,,,,,http://www.mtv.com/artists/smokey-joe-myers/biography
2461, Sophie Ellis-Bextor ,http://www.facebook.com/6434097627,http://www.twitter.com/sophieeb,,Dance/Electronic,http://www.mtv.com/artists/sophie-ellis-bextor/biography
2462, Young Dro ,http://www.facebook.com/192233954255293,http://www.twitter.com/dropolo,,Hip-Hop,http://www.mtv.com/artists/young-dro/biography
2463, Terry Wariner ,,,,,http://www.cmt.com/artists/terry-wariner/biography
2464, SOiL ,http://www.facebook.com/135069282944,http://www.twitter.com/soiltheband,,Rock,http://www.mtv.com/artists/soil/biography
2465, Spooks ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/spooks/biography
2466, Soulja Boy Tell Em ,http://www.facebook.com/5108509613,http://www.twitter.com/souljaboy,,Hip-Hop,http://www.mtv.com/artists/soulja-boy/biography
2467, SosaMan ,,,,,http://www.mtv.com/artists/sosaman/biography
2468, Soul Dhamma ,,,,,http://www.mtv.com/artists/soul-dhamma/biography
2469, Spalding Rockwell ,,,,Electronic/Dance,http://www.mtv.com/artists/spalding-rockwell/biography
2470, Sparta ,http://www.facebook.com/10846282726,,,Rock,http://www.mtv.com/artists/sparta/biography
2471, Steven Tyler ,http://www.facebook.com/39888443690,http://www.twitter.com/iamstevent,,Rock,http://www.mtv.com/artists/steven-tyler/biography
2472, Steps (Pop) ,,,,Pop,http://www.mtv.com/artists/steps-pop-/biography
2473, Steuart Smith ,,,,,http://www.cmt.com/artists/steuart-smith/biography
2474, Stealing Angels ,,,,,http://www.cmt.com/artists/stealing-angels/biography
2475, Stark ,,,,,http://www.mtv.com/artists/stark-3/biography
2476, Steve Brown ,,,,,http://www.cmt.com/artists/steve-brown-6/biography
2477, Steve McGrew ,,,,Comedy/Spoken Word,http://www.mtv.com/artists/steve-mcgrew/biography
2478, Sunny Sweeney ,http://www.facebook.com/18777289296,http://www.twitter.com/gettinsweenered,http://www.sunnysweeney.com,Traditional Country,http://www.cmt.com/artists/sunny-sweeney/biography
2479, Sunshine Anderson ,,,http://www.sunshineanderson.com/,R&B/Soul,http://www.mtv.com/artists/sunshine-anderson/biography
2480, Sun ,,,,,http://www.mtv.com/artists/sun-2/biography
2481, Tara MacLean ,,,http://www.taramaclean.com/,Blues/Folk,http://www.mtv.com/artists/tara-maclean/biography
2482, Talent ,,,,,http://www.mtv.com/artists/talent-2/biography
2483, Talking Heads ,http://www.facebook.com/377823392272720,http://www.twitter.com/talkingheadsoff,,Rock,http://www.mtv.com/artists/talking-heads/biography
2484, Jamie T. ,,,,,http://www.mtv.com/artists/jamie-t-3/biography
2485, Swing Out Sister ,,,,Pop,http://www.mtv.com/artists/swing-out-sister/biography
2486, Tammy Wynette ,http://www.facebook.com/140554949345588,,http://www.countrymusichalloffame.com/inductees/tammy_wynette.html,Country,http://www.cmt.com/artists/tammy-wynette/biography
2487, Tarney Spencer Band ,,,,,http://www.mtv.com/artists/tarney-spencer-band-2/biography
2488, Take 6 ,http://www.facebook.com/154473871268088,http://www.twitter.com/take6official,http://www.take6.com/,R&B/Soul,http://www.mtv.com/artists/take-6/biography
2489, Tego Calderón ,http://www.facebook.com/tegofans,http://twitter.com/tegocalderon,http://www.tegocalderon.com/,Hip-Hop/Rap,http://www.mtv.com/artists/tego-calderon/biography
2490, The Teardrops/Paulie Teardrop ,,,,,http://www.mtv.com/artists/the-teardrops-paulie-teardrop-1/biography
2491, Terri Gibbs ,,,,Country,http://www.cmt.com/artists/terri-gibbs/biography
2492, Terror Squad ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/terror-squad/biography
2493, Terry Macalmon ,,,,,http://www.mtv.com/artists/terry-macalmon/biography
2494, Terence Trent D'Arby ,http://www.facebook.com/6838428675,,,R&B/Soul,http://www.mtv.com/artists/terence-trent-darby/biography
2495, The Feeling ,http://www.facebook.com/19999998824,http://www.twitter.com/thefeeling,http://thefeeling.com/,Alternative,http://www.mtv.com/artists/the-feeling/biography
2496, The Bellamy Brothers ,,http://www.twitter.com/bellamybrothers,http://www.bellamybrothers.com,Country,http://www.mtv.com/artists/the-bellamy-brothers/biography
2497, The Bangles ,http://www.facebook.com/thebangles,http://twitter.com/thebangles,http://www.thebangles.com/,Rock,http://www.mtv.com/artists/the-bangles/biography
2498, The Blackstone Valley Sinners ,,,,,http://www.mtv.com/artists/the-blackstone-valley-sinners/biography
2499, The Diamond Platinum Rings ,,,,,http://www.mtv.com/artists/the-diamond-platinum-rings/biography
2500, The Distillers ,,,http://www.thedistillers.com/,Rock,http://www.mtv.com/artists/the-distillers/biography
2501, The Civil Wars ,http://www.facebook.com/46463264174,http://www.twitter.com/thecivilwars,http://thecivilwars.com/,Alternative Folk,http://www.mtv.com/artists/the-civil-wars/biography
2502, The Everly Brothers ,,,http://www.countrymusichalloffame.com/inductees/everly_brothers.html,Rock,http://www.mtv.com/artists/the-everly-brothers/biography
2503, The Glitch Mob ,http://www.facebook.com/7843752732,http://www.twitter.com/theglitchmob,http://TheGlitchMob.com,Electronica,http://www.mtv.com/artists/the-glitch-mob/biography
2504, The Hoppers ,http://www.facebook.com/15426598571,http://www.twitter.com/hoppersmusic,,Inspirational,http://www.mtv.com/artists/the-hoppers-1/biography
2505, The Georgia Satellites ,,,,Rock,http://www.mtv.com/artists/the-georgia-satellites/biography
2506, The Ronettes ,http://www.facebook.com/553058208119289,,,R&B/Soul,http://www.mtv.com/artists/the-ronettes/biography
2507, The Kendalls ,,,,Country,http://www.cmt.com/artists/the-kendalls/biography
2508, The Knives ,,,,Rock,http://www.mtv.com/artists/the-knives/biography
2509, The Lettermen ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/the-lettermen/biography
2510, The JaneDear Girls ,http://www.facebook.com/16208102111,http://www.twitter.com/janedeargirls,,Country,http://www.mtv.com/artists/the-janedear-girls/biography
2511, The Marshall Tucker Band ,http://www.facebook.com/26806639848,,,Southern Rock,http://www.cmt.com/artists/the-marshall-tucker-band/biography
2512, The Osborne Brothers ,,,,,http://www.cmt.com/artists/the-osborne-brothers/biography
2513, The Other Two ,,,,Alternative,http://www.mtv.com/artists/the-other-two/biography
2514, The Police ,http://www.facebook.com/18942263240,,http://www.stewartcopeland.com/,Rock,http://www.mtv.com/artists/the-police/biography
2515, The Red Jumpsuit Apparatus ,http://www.facebook.com/107159332655487,,http://RedJumpsuit.com,Christian Rock,http://www.mtv.com/artists/the-red-jumpsuit-apparatus/biography
2516, The Replacements ,http://www.facebook.com/391665010943817,http://www.twitter.com/thereplacements,,Alternative,http://www.mtv.com/artists/the-replacements/biography
2517, The Stone Roses ,http://www.facebook.com/170128313073004,http://www.twitter.com/thestoneroses,,Rock,http://www.mtv.com/artists/the-stone-roses/biography
2518, The Ramones ,http://www.facebook.com/12789020378,,http://officialramones.com/,Rock,http://www.mtv.com/artists/the-ramones/biography
2519, The Rasmus ,http://www.facebook.com/165262930168358,http://www.twitter.com/rasmusofficial,,Rock,http://www.mtv.com/artists/the-rasmus/biography
2520, The Surfaris ,http://www.facebook.com/surfaris,http://www.twitter.com/http://thesurfaris.com,http://www.thesurfaris.com,Surf,http://www.mtv.com/artists/the-surfaris/biography
2521, Thunder Road ,,,,,http://www.cmt.com/artists/thunder-road/biography
2522, The Wailers ,http://www.facebook.com/72852404808,http://www.twitter.com/wailers,,Reggae,http://www.mtv.com/artists/the-wailers/biography
2523, The Verve ,http://www.facebook.com/7752287230,,http://www.theverve.co.uk/,Rock,http://www.mtv.com/artists/the-verve/biography
2524, The Williams Brothers ,,,,Inspirational,http://www.mtv.com/artists/the-williams-brothers/biography
2525, Thom Yorke ,http://www.facebook.com/103457479694612,http://www.twitter.com/thomyorke,,Rock,http://www.mtv.com/artists/thom-yorke/biography
2526, Thunder ,,,,Classic Rock,http://www.mtv.com/artists/thunder-2/biography
2527," Tim ""Polecat"" Worman ",,,,,http://www.mtv.com/artists/tim-polecat-worman/biography
2528, Tim Wilson ,,,,Country,http://www.cmt.com/artists/tim-wilson/biography
2529, Tom Tom Club ,http://www.facebook.com/374273224878,,http://www.tomtomclub.com,Pop/Rock,http://www.mtv.com/artists/tom-tom-club/biography
2530, Tim Cansfield ,,,,,http://www.mtv.com/artists/tim-cansfield/biography
2531, Tom McReynolds ,,,,,http://www.cmt.com/artists/tom-mcreynolds/biography
